,id,score,label
2142,2142,0.16360453,0
2143,2143,0.12515604,0
2144,2144,0.16551256,0
2145,2145,0.089948095,0
2146,2146,0.15979883,0
2147,2147,0.091739595,0
2148,2148,0.13794631,0
2149,2149,0.12670432,0
2150,2150,0.31852362,0
2151,2151,0.1461855,0
2152,2152,0.25055233,0
2153,2153,0.21520464,0
2154,2154,0.104273304,0
2155,2155,0.28674516,0
2156,2156,0.105341025,0
2157,2157,0.13317761,0
2158,2158,0.37483943,1
2159,2159,0.12168641,0
2160,2160,0.18880183,0
2161,2161,0.14128654,0
2162,2162,0.18699615,0
2163,2163,0.107762426,1
2164,2164,0.07668254,0
2165,2165,0.18388264,0
2166,2166,0.13361642,0
2167,2167,0.19297546,0
2168,2168,0.14937502,0
2169,2169,0.19395138,0
2170,2170,0.20192617,0
2171,2171,0.0854369,0
2172,2172,0.22399937,1
2173,2173,0.15557222,1
2174,2174,0.17598218,0
2175,2175,0.27128857,0
2176,2176,0.16417335,1
2177,2177,0.2225409,1
2178,2178,0.09834856,0
2179,2179,0.15624705,0
2180,2180,0.033907644,0
2181,2181,0.08914859,1
2182,2182,0.08078877,0
2183,2183,0.16542801,0
2184,2184,0.09527348,0
2185,2185,0.21445641,0
2186,2186,0.12097924,0
2187,2187,0.1513063,0
2188,2188,0.20498812,0
2189,2189,0.15570332,0
2190,2190,0.22174802,0
2191,2191,0.13792685,0
2192,2192,0.072136916,0
2193,2193,0.108521305,0
2194,2194,0.08939711,0
2195,2195,0.109617144,0
2196,2196,0.30694398,0
2197,2197,0.13009581,0
2198,2198,0.21869671,0
2199,2199,0.17437784,0
2200,2200,0.10542752,0
2201,2201,0.105256304,0
2202,2202,0.10552859,0
2203,2203,0.19839452,0
2204,2204,0.09374851,0
2205,2205,0.22512308,0
2206,2206,0.20917866,0
2207,2207,0.076308176,0
2208,2208,0.11921679,0
2209,2209,0.19426551,0
2210,2210,0.14260662,0
2211,2211,0.13007979,0
2212,2212,0.18451361,0
2213,2213,0.20378095,0
2214,2214,0.072712466,0
2215,2215,0.12565869,0
2216,2216,0.13043429,0
2217,2217,0.11381604,0
2218,2218,0.13247804,0
2219,2219,0.1465364,0
2220,2220,0.07122031,0
2221,2221,0.13142271,0
2222,2222,0.17243637,0
2223,2223,0.07708691,0
2224,2224,0.23453008,0
2225,2225,0.17078091,0
2226,2226,0.15443385,0
2227,2227,0.22136684,0
2228,2228,0.10462194,0
2229,2229,0.23608346,0
2230,2230,0.4319264,0
2231,2231,0.12855586,0
2232,2232,0.19545335,0
2233,2233,0.15207426,0
2234,2234,0.21717587,0
2235,2235,0.11853364,0
2236,2236,0.13124844,0
2237,2237,0.108118385,0
2238,2238,0.16622023,0
2239,2239,0.086384706,0
2240,2240,0.0072074453,0
2241,2241,0.113119215,0
2242,2242,0.12097764,0
2243,2243,0.17846443,0
2244,2244,0.17556362,0
2245,2245,0.13312481,0
2246,2246,0.10845076,0
2247,2247,0.37754557,0
2248,2248,0.34773493,0
2249,2249,0.2500743,0
2250,2250,0.14004135,0
2251,2251,0.16457252,0
2252,2252,0.15785185,0
2253,2253,0.09620224,0
2254,2254,0.12490146,0
2255,2255,0.16867186,0
2256,2256,0.13986629,0
2257,2257,0.10505562,0
2258,2258,0.17470638,1
2259,2259,0.1793607,0
2260,2260,0.12914468,0
2261,2261,0.15642048,0
2262,2262,0.25922364,0
2263,2263,0.29548585,1
2264,2264,0.11526604,0
2265,2265,0.13403663,0
2266,2266,0.12517138,0
2267,2267,0.10267379,0
2268,2268,0.07780653,0
2269,2269,0.16304374,0
2270,2270,0.1692478,1
2271,2271,0.13646682,0
2272,2272,0.17057228,0
2273,2273,0.18758743,0
2274,2274,0.20666553,0
2275,2275,0.062183514,0
2276,2276,0.13402288,0
2277,2277,0.22584607,0
2278,2278,0.20747241,1
2279,2279,0.4090349,1
2280,2280,0.17448415,0
2281,2281,0.070507765,0
2282,2282,0.11004117,0
2283,2283,0.21316943,0
2284,2284,0.21271023,0
2285,2285,0.09960087,0
2286,2286,0.23131338,0
2287,2287,0.15842102,0
2288,2288,0.1444179,0
2289,2289,0.12277001,0
2290,2290,0.09641979,0
2291,2291,0.26722932,0
2292,2292,0.0931025,0
2293,2293,0.101754494,0
2294,2294,0.17842937,0
2295,2295,0.20782188,0
2296,2296,0.116909504,0
2297,2297,0.19237302,0
2298,2298,0.14182338,0
2299,2299,0.14689392,0
2300,2300,0.09310907,0
2301,2301,0.09703088,0
2302,2302,0.12292365,0
2303,2303,0.109253444,0
2304,2304,0.21880764,0
2305,2305,0.2692168,0
2306,2306,0.14769769,0
2307,2307,0.14294218,0
2308,2308,0.057046216,0
2309,2309,0.17050797,0
2310,2310,0.27576175,0
2311,2311,0.10406659,0
2312,2312,0.24796574,0
2313,2313,0.24506564,0
2314,2314,0.14828041,0
2315,2315,0.14780302,0
2316,2316,0.10675349,0
2317,2317,0.11074413,0
2318,2318,0.1864133,0
2319,2319,0.16044347,0
2320,2320,0.1851951,0
2321,2321,0.21718772,0
2322,2322,0.1584556,0
2323,2323,0.10617763,0
2324,2324,0.12172434,0
2325,2325,0.122306496,0
2326,2326,0.072127625,0
2327,2327,0.20891164,0
2328,2328,0.14170471,0
2329,2329,0.09923192,0
2330,2330,0.10208512,0
2331,2331,0.13064376,0
2332,2332,0.21710986,0
2333,2333,0.19927788,0
2334,2334,0.20575297,0
2335,2335,0.24347523,0
2336,2336,0.08017738,0
2337,2337,0.15648128,0
2338,2338,0.093560025,0
2339,2339,0.16243905,0
2340,2340,0.21935247,0
2341,2341,0.4102663,1
2342,2342,0.12121709,0
2343,2343,0.098923,0
2344,2344,0.33491987,1
2345,2345,0.20951521,0
2346,2346,0.31863013,0
2347,2347,0.17724912,0
2348,2348,0.13815321,0
2349,2349,0.07628083,0
2350,2350,0.2560528,0
2351,2351,0.23950069,0
2352,2352,0.28435442,0
2353,2353,0.18545535,0
2354,2354,0.124214984,0
2355,2355,0.07461689,0
2356,2356,0.23365179,0
2357,2357,0.14171027,0
2358,2358,0.09896843,0
2359,2359,0.16386446,0
2360,2360,0.2812696,0
2361,2361,0.1334612,0
2362,2362,0.14526285,0
2363,2363,0.08671364,0
2364,2364,0.18252242,0
2365,2365,0.08936345,0
2366,2366,0.2466887,0
2367,2367,0.043892138,0
2368,2368,0.12116495,0
2369,2369,0.13243777,0
2370,2370,0.11217267,0
2371,2371,0.1497774,0
2372,2372,0.13402714,0
2373,2373,0.20226254,0
2374,2374,0.1858768,0
2375,2375,0.11219284,0
2376,2376,0.17065398,0
2377,2377,0.15117055,0
2378,2378,0.11612855,0
2379,2379,0.113830306,0
2380,2380,0.15689027,0
2381,2381,0.20545271,0
2382,2382,0.1876342,0
2383,2383,0.12898172,0
2384,2384,0.21729854,0
2385,2385,0.14602096,0
2386,2386,0.12180345,0
2387,2387,0.20857014,0
2388,2388,0.17857705,0
2389,2389,0.1149412,0
2390,2390,0.15306106,0
2391,2391,0.12612213,0
2392,2392,0.117964044,0
2393,2393,0.12373695,0
2394,2394,0.19398773,0
2395,2395,0.17378518,0
2396,2396,0.17413878,0
2397,2397,0.09513086,0
2398,2398,0.06374167,0
2399,2399,0.3085351,0
2400,2400,0.16213973,0
2401,2401,0.3377359,0
2402,2402,0.2284579,0
2403,2403,0.1545987,0
2404,2404,0.23038766,0
2405,2405,0.16504234,0
2406,2406,0.08028709,0
2407,2407,0.18476437,0
2408,2408,0.10391033,0
2409,2409,0.110765524,0
2410,2410,0.14613931,0
2411,2411,0.2311591,0
2412,2412,0.092714205,0
2413,2413,0.31722704,0
2414,2414,0.10162041,0
2415,2415,0.17647357,0
2416,2416,0.20517257,0
2417,2417,0.15678206,0
2418,2418,0.14717606,0
2419,2419,0.3272152,0
2420,2420,0.14483254,0
2421,2421,0.16719712,0
2422,2422,0.25658557,0
2423,2423,0.13663831,0
2424,2424,0.08159542,0
2425,2425,0.12954707,0
2426,2426,0.10275494,0
2427,2427,0.15214553,0
2428,2428,0.19593371,1
2429,2429,0.19487149,0
2430,2430,0.21675341,0
2431,2431,0.13718815,0
2432,2432,0.117214106,0
2433,2433,0.11264386,0
2434,2434,0.30902818,0
2435,2435,0.20405707,0
2436,2436,0.4494445,1
2437,2437,0.13238154,0
2438,2438,0.18970124,0
2439,2439,0.1647102,1
2440,2440,0.17260078,0
2441,2441,0.2377842,0
2442,2442,0.24090916,0
2443,2443,0.14741874,0
2444,2444,0.24819835,0
2445,2445,0.14559117,0
2446,2446,0.24971555,1
2447,2447,0.19143291,0
2448,2448,0.08188701,0
2449,2449,0.12871602,0
2450,2450,0.08664453,0
2451,2451,0.06890188,0
2452,2452,0.42330444,1
2453,2453,0.1273837,0
2454,2454,0.12163673,0
2455,2455,0.14732711,0
2456,2456,0.19996543,0
2457,2457,0.16696236,0
2458,2458,0.3095145,0
2459,2459,0.1997903,0
2460,2460,0.11926311,0
2461,2461,0.10884349,0
2462,2462,0.06213391,0
2463,2463,0.11312481,0
2464,2464,0.17900737,1
2465,2465,0.12234967,0
2466,2466,0.15343711,0
2467,2467,0.09824012,0
2468,2468,0.14828682,0
2469,2469,0.10834699,0
2470,2470,0.23853819,0
2471,2471,0.12654974,0
2472,2472,0.20479643,0
2473,2473,0.15598457,0
2474,2474,0.12292385,0
2475,2475,0.12938792,0
2476,2476,0.15120311,0
2477,2477,0.14407861,0
2478,2478,0.20776397,1
2479,2479,0.11291088,0
2480,2480,0.18820968,0
2481,2481,0.08659222,0
2482,2482,0.22806524,0
2483,2483,0.22727154,0
2484,2484,0.07441877,0
2485,2485,0.12312139,0
2486,2486,0.121771015,0
2487,2487,0.16941366,0
2488,2488,0.12351213,0
2489,2489,0.12119239,0
2490,2490,0.23655322,0
2491,2491,0.11289828,0
2492,2492,0.22145408,0
2493,2493,0.08708403,0
2494,2494,0.18563037,0
2495,2495,0.24587584,0
2496,2496,0.1387879,0
2497,2497,0.08349652,0
2498,2498,0.150198,0
2499,2499,0.13402459,0
2500,2500,0.12974356,0
2501,2501,0.15228993,0
2502,2502,0.18780243,0
2503,2503,0.09100623,0
2504,2504,0.21954307,0
2505,2505,0.122922525,0
2506,2506,0.23725884,0
2507,2507,0.21382993,0
2508,2508,0.16283366,0
2509,2509,0.17470871,0
2510,2510,0.076916404,0
2511,2511,0.38538334,1
2512,2512,0.1589357,0
2513,2513,0.088898264,0
2514,2514,0.13034345,0
2515,2515,0.60429335,1
2516,2516,0.08090505,0
2517,2517,0.14730696,0
2518,2518,0.08251728,0
2519,2519,0.118806675,0
2520,2520,0.32539648,0
2521,2521,0.12106413,0
2522,2522,0.107068166,0
2523,2523,0.18581341,0
2524,2524,0.25942338,0
2525,2525,0.24472852,1
2526,2526,0.14722694,0
2527,2527,0.12455639,0
2528,2528,0.13785076,0
2529,2529,0.1093372,0
2530,2530,0.098424315,0
2531,2531,0.15507554,0
2532,2532,0.21387939,0
2533,2533,0.13538654,0
2534,2534,0.274164,1
2535,2535,0.32674477,0
2536,2536,0.24542016,0
2537,2537,0.26741114,0
2538,2538,0.17065716,0
2539,2539,0.203629,0
2540,2540,0.174191,0
2541,2541,0.07927166,0
2542,2542,0.15551968,0
2543,2543,0.18336418,0
2544,2544,0.24333474,0
2545,2545,0.13023247,0
2546,2546,0.14649056,0
2547,2547,0.108066574,0
2548,2548,0.19009127,0
2549,2549,0.12360069,0
2550,2550,0.11508734,0
2551,2551,0.11908393,0
2552,2552,0.28928235,0
2553,2553,0.18689893,0
2554,2554,0.1704381,0
2555,2555,0.116315044,0
2556,2556,0.122726664,0
2557,2557,0.07728782,0
2558,2558,0.13701405,0
2559,2559,0.15892781,0
2560,2560,0.13158703,0
2561,2561,0.12817769,0
2562,2562,0.10086119,0
2563,2563,0.17232823,0
2564,2564,0.017043106,0
2565,2565,0.06651108,0
2566,2566,0.11927163,0
2567,2567,0.09536322,0
2568,2568,0.091902,0
2569,2569,0.17453171,0
2570,2570,0.2323917,1
2571,2571,0.08598882,0
2572,2572,0.058762662,0
2573,2573,0.11124584,0
2574,2574,0.038273353,0
2575,2575,0.11656015,0
2576,2576,0.1510172,0
2577,2577,0.18941319,0
2578,2578,0.16505468,0
2579,2579,0.16965012,0
2580,2580,0.19724865,0
2581,2581,0.23579845,0
2582,2582,0.19135678,0
2583,2583,0.39719284,0
2584,2584,0.20937724,0
2585,2585,0.11364617,0
2586,2586,0.3585677,0
2587,2587,0.16545016,0
2588,2588,0.14694633,0
2589,2589,0.15703031,0
2590,2590,0.25688314,0
2591,2591,0.23789562,1
2592,2592,0.13517271,0
2593,2593,0.2533563,0
2594,2594,0.20307878,0
2595,2595,0.120589525,0
2596,2596,0.063764766,0
2597,2597,0.16450065,0
2598,2598,0.14428645,0
2599,2599,0.12743936,0
2600,2600,0.14869845,0
2601,2601,0.21828537,0
2602,2602,0.12617412,0
2603,2603,0.18912067,0
2604,2604,0.10061131,0
2605,2605,0.1137307,0
2606,2606,0.0989623,1
2607,2607,0.2721398,0
2608,2608,0.15440309,0
2609,2609,0.13829292,1
2610,2610,0.17099644,0
2611,2611,0.3345851,0
2612,2612,0.120411366,0
2613,2613,0.12459218,0
2614,2614,0.15716727,0
2615,2615,0.2094808,0
2616,2616,0.24291767,0
2617,2617,0.27756637,0
2618,2618,0.17338693,0
2619,2619,0.101711035,0
2620,2620,0.13543719,0
2621,2621,0.12009508,0
2622,2622,0.1790474,0
2623,2623,0.17515665,0
2624,2624,0.21626624,0
2625,2625,0.18732832,0
2626,2626,0.2819567,1
2627,2627,0.11275161,0
2628,2628,0.21377988,0
2629,2629,0.19863541,0
2630,2630,0.12512486,0
2631,2631,0.11854803,0
2632,2632,0.11249162,0
2633,2633,0.2066513,0
2634,2634,0.4161536,1
2635,2635,0.14926347,0
2636,2636,0.14541937,0
2637,2637,0.13432904,0
2638,2638,0.09401803,0
2639,2639,0.09022336,0
2640,2640,0.15505701,0
2641,2641,0.14623986,0
2642,2642,0.16285183,0
2643,2643,0.08756497,0
2644,2644,0.25646505,0
2645,2645,0.16981073,0
2646,2646,0.11307785,0
2647,2647,0.060307175,0
2648,2648,0.14738168,0
2649,2649,0.12871905,0
2650,2650,0.23074153,0
2651,2651,0.122678235,0
2652,2652,0.17514612,0
2653,2653,0.27754712,0
2654,2654,0.12804459,0
2655,2655,0.12015771,0
2656,2656,0.13309959,0
2657,2657,0.11261025,0
2658,2658,0.1613162,0
2659,2659,0.22351752,0
2660,2660,0.1677347,0
2661,2661,0.13849981,0
2662,2662,0.10008622,0
2663,2663,0.15951075,0
2664,2664,0.11579571,0
2665,2665,0.20714678,0
2666,2666,0.17903948,0
2667,2667,0.11396224,0
2668,2668,0.2765668,0
2669,2669,0.09660735,0
2670,2670,0.11985867,0
2671,2671,0.15705033,0
2672,2672,0.28643188,1
2673,2673,0.26190287,0
2674,2674,0.1621101,0
2675,2675,0.16606937,0
2676,2676,0.113428496,0
2677,2677,0.13202766,0
2678,2678,0.13477026,0
2679,2679,0.13553017,0
2680,2680,0.11376923,0
2681,2681,0.3036843,0
2682,2682,0.16539769,0
2683,2683,0.16460323,0
2684,2684,0.2359096,0
2685,2685,0.14801002,0
2686,2686,0.20905556,1
2687,2687,0.18007155,0
2688,2688,0.2078675,0
2689,2689,0.108900376,0
2690,2690,0.08588103,0
2691,2691,0.087176375,0
2692,2692,0.138166,0
2693,2693,0.15480098,0
2694,2694,0.16836144,0
2695,2695,0.22805032,0
2696,2696,0.2152418,0
2697,2697,0.3815291,0
2698,2698,0.08904252,0
2699,2699,0.20431669,0
2700,2700,0.21776903,0
2701,2701,0.12840998,0
2702,2702,0.14022636,0
2703,2703,0.2599706,0
2704,2704,0.105836995,0
2705,2705,0.13339864,0
2706,2706,0.14320575,0
2707,2707,0.21734126,0
2708,2708,0.2038989,0
2709,2709,0.17682855,0
2710,2710,0.20114294,0
2711,2711,0.23368679,0
2712,2712,0.121953934,0
2713,2713,0.1431805,0
2714,2714,0.22083914,0
2715,2715,0.13660458,0
2716,2716,0.12363278,0
2717,2717,0.21666634,0
2718,2718,0.18122752,0
2719,2719,0.15374433,0
2720,2720,0.10015195,0
2721,2721,0.40212908,1
2722,2722,0.1223922,0
2723,2723,0.27671996,0
2724,2724,0.20194969,0
2725,2725,0.15844058,0
2726,2726,0.09442275,0
2727,2727,0.18786308,0
2728,2728,0.2998411,0
2729,2729,0.08814181,0
2730,2730,0.12971777,0
2731,2731,0.097191766,0
2732,2732,0.1207903,0
2733,2733,0.21204057,0
2734,2734,0.20532517,0
2735,2735,0.18769427,0
2736,2736,0.1686048,0
2737,2737,0.14941175,0
2738,2738,0.2318139,0
2739,2739,0.21807183,0
2740,2740,0.11070397,0
2741,2741,0.25996932,0
2742,2742,0.44038454,1
2743,2743,0.18811198,0
2744,2744,0.10749996,0
2745,2745,0.10282562,0
2746,2746,0.17666368,0
2747,2747,0.12077526,0
2748,2748,0.065355584,0
2749,2749,0.11756461,0
2750,2750,0.14834027,0
2751,2751,0.1206265,0
2752,2752,0.103818804,0
2753,2753,0.1730502,0
2754,2754,0.30084753,1
2755,2755,0.21497674,0
2756,2756,0.23813877,0
2757,2757,0.2666404,0
2758,2758,0.29571325,0
2759,2759,0.16372982,0
2760,2760,0.1042622,0
2761,2761,0.13003409,0
2762,2762,0.17659143,0
2763,2763,0.15892453,0
2764,2764,0.14039361,0
2765,2765,0.13490738,0
2766,2766,0.1677304,0
2767,2767,0.1751403,0
2768,2768,0.23771767,0
2769,2769,0.15977745,0
2770,2770,0.22783937,0
2771,2771,0.18838947,0
2772,2772,0.13100246,0
2773,2773,0.30678585,0
2774,2774,0.27410334,1
2775,2775,0.14175424,0
2776,2776,0.12261998,0
2777,2777,0.29932237,0
2778,2778,0.082969345,0
2779,2779,0.22615184,0
2780,2780,0.13205384,0
2781,2781,0.13553244,0
2782,2782,0.14684504,0
2783,2783,0.19365408,0
2784,2784,0.16588551,0
2785,2785,0.10787157,0
2786,2786,0.32570854,0
2787,2787,0.056927018,0
2788,2788,0.15571947,0
2789,2789,0.27608094,1
2790,2790,0.19170009,0
2791,2791,0.2078519,0
2792,2792,0.11839268,0
2793,2793,0.17613629,0
2794,2794,0.1990399,0
2795,2795,0.18492502,0
2796,2796,0.11194996,0
2797,2797,0.15619954,0
2798,2798,0.19511852,0
2799,2799,0.05839424,0
2800,2800,0.103808485,0
2801,2801,0.07350859,0
2802,2802,0.1452654,0
2803,2803,0.12129553,0
2804,2804,0.15259443,0
2805,2805,0.0826275,0
2806,2806,0.10273183,0
2807,2807,0.1429927,0
2808,2808,0.23363791,0
2809,2809,0.119777575,0
2810,2810,0.19148557,0
2811,2811,0.5340623,1
2812,2812,0.1557493,0
2813,2813,0.13677539,0
2814,2814,0.22553279,0
2815,2815,0.17561612,0
2816,2816,0.1701868,0
2817,2817,0.15804504,0
2818,2818,0.16722816,0
2819,2819,0.12663959,0
2820,2820,0.13377093,0
2821,2821,0.067699865,0
2822,2822,0.21542512,1
2823,2823,0.11571931,0
2824,2824,0.10445381,0
2825,2825,0.16504389,0
2826,2826,0.1588534,0
2827,2827,0.035748243,0
2828,2828,0.078851916,0
2829,2829,0.19944578,0
2830,2830,0.23139045,0
2831,2831,0.20506547,0
2832,2832,0.27703437,0
2833,2833,0.111757815,0
2834,2834,0.21083772,0
2835,2835,0.1343194,0
2836,2836,0.6264081,1
2837,2837,0.13455719,0
2838,2838,0.08664062,0
2839,2839,0.16155636,0
2840,2840,0.169484,0
2841,2841,0.064408876,0
2842,2842,0.5127521,1
2843,2843,0.116112225,0
2844,2844,0.18895485,0
2845,2845,0.23191872,0
2846,2846,0.14250655,0
2847,2847,0.24156664,0
2848,2848,0.14335255,0
2849,2849,0.1748233,0
2850,2850,0.1704136,0
2851,2851,0.05443022,0
2852,2852,0.12518235,0
2853,2853,0.14962214,0
2854,2854,0.25469753,0
2855,2855,0.09242967,0
2856,2856,0.07509882,0
2857,2857,0.12113688,0
2858,2858,0.18264787,0
2859,2859,0.15160447,1
2860,2860,0.25521493,0
2861,2861,0.12498556,0
2862,2862,0.13428628,0
2863,2863,0.10348778,0
2864,2864,0.20660666,0
2865,2865,0.1694722,0
2866,2866,0.15379909,0
2867,2867,0.15127534,0
2868,2868,0.08657507,0
2869,2869,0.16321822,0
2870,2870,0.13249096,0
2871,2871,0.1731903,0
2872,2872,0.20210539,0
2873,2873,0.12519497,0
2874,2874,0.13240749,0
2875,2875,0.31657043,0
2876,2876,0.22703834,0
2877,2877,0.16037036,0
2878,2878,0.09233794,0
2879,2879,0.1797487,0
2880,2880,0.46804634,0
2881,2881,0.30480173,0
2882,2882,0.107396685,0
2883,2883,0.15827116,0
2884,2884,0.063293055,0
2885,2885,0.20788625,1
2886,2886,0.111358136,0
2887,2887,0.15938507,0
2888,2888,0.16684914,0
2889,2889,0.0751205,0
2890,2890,0.15875988,0
2891,2891,0.3124724,0
2892,2892,0.23183447,0
2893,2893,0.28527105,0
2894,2894,0.16036628,0
2895,2895,0.103112325,0
2896,2896,0.198249,0
2897,2897,0.19491182,0
2898,2898,0.15848349,0
2899,2899,0.21928227,0
2900,2900,0.09476304,0
2901,2901,0.3129784,0
2902,2902,0.10432834,0
2903,2903,0.239901,0
2904,2904,0.11068751,0
2905,2905,0.16198233,0
2906,2906,0.15936919,0
2907,2907,0.2340382,1
2908,2908,0.19553882,0
2909,2909,0.2198381,1
2910,2910,0.1957454,0
2911,2911,0.16146713,0
2912,2912,0.22111788,0
2913,2913,0.14018391,0
2914,2914,0.26413473,0
2915,2915,0.12030181,0
2916,2916,0.097387426,0
2917,2917,0.26265255,1
2918,2918,0.112801425,0
2919,2919,0.11771982,0
2920,2920,0.09411217,0
2921,2921,0.23746727,0
2922,2922,0.17301677,0
2923,2923,0.18860222,0
2924,2924,0.12658474,0
2925,2925,0.14880957,0
2926,2926,0.095225245,0
2927,2927,0.19645607,0
2928,2928,0.2511744,0
2929,2929,0.1494045,0
2930,2930,0.116782375,0
2931,2931,0.12605712,0
2932,2932,0.15328905,0
2933,2933,0.21077074,0
2934,2934,0.17266577,0
2935,2935,0.07447126,0
2936,2936,0.12286147,0
2937,2937,0.18767388,0
2938,2938,0.194064,0
2939,2939,0.10069798,0
2940,2940,0.25644308,1
2941,2941,0.11042317,0
2942,2942,0.17554529,0
2943,2943,0.055624448,0
2944,2944,0.35393125,0
2945,2945,0.469031,1
2946,2946,0.13537496,0
2947,2947,0.1209073,0
2948,2948,0.11500304,0
2949,2949,0.10697694,0
2950,2950,0.23202135,0
2951,2951,0.18924205,0
2952,2952,0.26021633,0
2953,2953,0.17988108,0
2954,2954,0.22025087,0
2955,2955,0.06991105,0
2956,2956,0.23482779,0
2957,2957,0.21006006,0
2958,2958,0.13285656,0
2959,2959,0.13205081,0
2960,2960,0.08324484,0
2961,2961,0.091159955,0
2962,2962,0.07867361,0
2963,2963,0.1227398,0
2964,2964,0.07266895,0
2965,2965,0.21838124,0
2966,2966,0.17133558,0
2967,2967,0.16918258,0
2968,2968,0.11960398,0
2969,2969,0.19989207,0
2970,2970,0.15193383,0
2971,2971,0.18871625,0
2972,2972,0.10140015,0
2973,2973,0.11567262,0
2974,2974,0.13014886,0
2975,2975,0.20787752,0
2976,2976,0.14810881,0
2977,2977,0.1873229,0
2978,2978,0.35341108,0
2979,2979,0.1130305,0
2980,2980,0.099610694,0
2981,2981,0.15125927,0
2982,2982,0.16135186,0
2983,2983,0.15534618,0
2984,2984,0.09226745,0
2985,2985,0.09830626,0
2986,2986,0.08252114,0
2987,2987,0.12901153,0
2988,2988,0.17010924,0
2989,2989,0.2144505,0
2990,2990,0.0849289,0
2991,2991,0.118969366,0
2992,2992,0.24288212,0
2993,2993,0.15980688,0
2994,2994,0.13148119,0
2995,2995,0.18137996,0
2996,2996,0.21589468,0
2997,2997,0.05914237,0
2998,2998,0.1553455,0
2999,2999,0.09914991,0
3000,3000,0.20242295,1
3001,3001,0.13801792,0
3002,3002,0.117618956,0
3003,3003,0.12120335,0
3004,3004,0.2202303,0
3005,3005,0.4245754,0
3006,3006,0.30664605,1
3007,3007,0.2780508,0
3008,3008,0.09088178,0
3009,3009,0.10941232,0
3010,3010,0.11909463,0
3011,3011,0.2924424,0
3012,3012,0.08922127,0
3013,3013,0.24337406,0
3014,3014,0.036473494,0
3015,3015,0.16927148,0
3016,3016,0.10910683,0
3017,3017,0.27389932,0
3018,3018,0.4321621,0
3019,3019,0.17013852,0
3020,3020,0.03286737,0
3021,3021,0.16246554,0
3022,3022,0.218598,0
3023,3023,0.18063772,1
3024,3024,0.13899454,0
3025,3025,0.08013108,0
3026,3026,0.21711962,0
3027,3027,0.27306497,0
3028,3028,0.11796198,0
3029,3029,0.25669318,0
3030,3030,0.21415305,0
3031,3031,0.05194392,0
3032,3032,0.12954251,0
3033,3033,0.5087244,1
3034,3034,0.09582741,0
3035,3035,0.09237347,0
3036,3036,0.4938395,0
3037,3037,0.1768327,0
3038,3038,0.25356814,0
3039,3039,0.13482979,0
3040,3040,0.16506316,0
3041,3041,0.12967744,0
3042,3042,0.19298518,0
3043,3043,0.15165533,0
3044,3044,0.060237486,0
3045,3045,0.26522505,0
3046,3046,0.10432641,0
3047,3047,0.1636245,0
3048,3048,0.14690043,0
3049,3049,0.25209376,0
3050,3050,0.15870917,0
3051,3051,0.09748538,0
3052,3052,0.2030016,0
3053,3053,0.14510915,0
3054,3054,0.10126703,0
3055,3055,0.17832223,0
3056,3056,0.15743066,0
3057,3057,0.092399836,0
3058,3058,0.094305396,0
3059,3059,0.26117808,0
3060,3060,0.4768406,1
3061,3061,0.39050686,0
3062,3062,0.09774363,0
3063,3063,0.14145663,0
3064,3064,0.10184077,0
3065,3065,0.107661396,0
3066,3066,0.1955156,0
3067,3067,0.17517461,0
3068,3068,0.108979896,0
3069,3069,0.15422711,0
3070,3070,0.3498962,0
3071,3071,0.21277153,0
3072,3072,0.11941241,0
3073,3073,0.2369201,0
3074,3074,0.08910652,0
3075,3075,0.1278796,0
3076,3076,0.23344247,0
3077,3077,0.14806491,0
3078,3078,0.12061866,0
3079,3079,0.18668431,0
3080,3080,0.18914156,0
3081,3081,0.1422699,0
3082,3082,0.09620173,0
3083,3083,0.108149365,0
3084,3084,0.20052244,0
3085,3085,0.12137145,0
3086,3086,0.14669147,0
3087,3087,0.25359717,0
3088,3088,0.11734944,0
3089,3089,0.28924742,0
3090,3090,0.08876505,0
3091,3091,0.16372174,0
3092,3092,0.05675095,0
3093,3093,0.38156927,0
3094,3094,0.0922164,0
3095,3095,0.12284598,0
3096,3096,0.09727873,0
3097,3097,0.06518107,0
3098,3098,0.2133047,0
3099,3099,0.13938802,0
3100,3100,0.22952089,0
3101,3101,0.16807446,0
3102,3102,0.12198831,0
3103,3103,0.17809336,0
3104,3104,0.15159564,0
3105,3105,0.16781722,0
3106,3106,0.21292044,0
3107,3107,0.06863156,0
3108,3108,0.21588278,0
3109,3109,0.16410737,0
3110,3110,0.16979751,0
3111,3111,0.16355099,0
3112,3112,0.19856662,0
3113,3113,0.24068508,0
3114,3114,0.21774417,0
3115,3115,0.095653236,0
3116,3116,0.337825,0
3117,3117,0.18302353,0
3118,3118,0.28662327,0
3119,3119,0.16622812,0
3120,3120,0.119713135,0
3121,3121,0.056275185,0
3122,3122,0.06556478,0
3123,3123,0.17820634,0
3124,3124,0.11101482,0
3125,3125,0.1727892,0
3126,3126,0.18095845,0
3127,3127,0.1447841,0
3128,3128,0.09553678,0
3129,3129,0.18076734,0
3130,3130,0.13380867,0
3131,3131,0.05064204,0
3132,3132,0.1451328,0
3133,3133,0.05923445,0
3134,3134,0.031099468,0
3135,3135,0.12861533,0
3136,3136,0.14229907,0
3137,3137,0.10912347,0
3138,3138,0.17705242,0
3139,3139,0.05342285,0
3140,3140,0.18002981,0
3141,3141,0.1015652,1
